Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
74.97074711200003,-52,655,-1007,-0.9260975609756098,-0.010853658536585365,0.20146341463414635
75.22512221900001,-657,-139,-2654,-0.885670731707317,-0.35786585365853657,0.1902439024390244
75.47128637399987,-682,-443,-3090,-0.6632926829268293,-0.6977439024390244,0.19170731707317074
75.72655970999995,-721,-535,-3271,-0.2990243902439024,-0.9456097560975609,0.15335365853658536
75.97952863199998,744,782,22,-0.07835365853658537,-1.0866463414634147,0.16054878048780488
76.2312928849999,3135,-262,5325,-0.5215853658536586,-0.771890243902439,0.3701829268292683
76.47730509899998,2618,-2644,4337,-0.6609146341463414,0.028658536585365855,0.7245121951219512
76.72849384000006,-244,-3638,3035,-0.23396341463414635,0.33640243902439027,0.8811585365853658
76.986225612,-1918,-4951,2316,0.45457317073170733,0.1703048780487805,0.9529268292682926
77.23880502299994,-688,-4044,1164,0.9652439024390244,-0.04335365853658536,0.4675
77.48925503400005,5013,798,-1791,0.9656707317073171,0.1823780487804878,0.4401829268292683
77.73964888,1694,-168,-5387,0.8939634146341463,0.47006097560975607,0.2503658536585366
77.99030540900003,-4770,595,-2102,0.2555487804878049,0.5310975609756098,0.45121951219512196
78.23963241799993,-3929,1987,-2756,-0.08439024390243903,0.19054878048780488,1.0577439024390245
78.48913749899998,-901,2045,-860,-0.30371951219512194,0.19128048780487805,0.9579268292682926
78.74488607600006,1902,1343,240,-0.48304878048780486,0.34579268292682924,0.9074390243902439
79.00012449299993,2198,-174,-2405,-0.3909146341463415,0.35036585365853656,0.9429268292682926
79.24912635999999,3719,-1498,-5514,-0.10170731707317072,0.04810975609756098,1.175609756097561
79.49761752999984,6857,-201,-7232,0.20396341463414633,-0.16359756097560976,1.6676829268292683
79.74817930299992,8551,-918,-7154,0.29024390243902437,-0.2505487804878049,1.8323170731707317
79.99305855600005,10183,-1512,-6899,0.09128048780487805,-0.5704268292682927,-1.9980487804878049
80.24018500299985,11335,-1499,-6527,-0.09859756097560976,-0.8805487804878048,-1.9980487804878049
80.49171113700004,10334,-1478,-1788,-0.7338414634146342,-0.5489024390243903,1.4410365853658536
80.74224750500002,11682,-3137,-5530,-0.26439024390243904,-0.46731707317073173,-1.9980487804878049
80.99279196599991,11757,-1346,-3576,-0.7570731707317073,-0.9606707317073171,-1.9980487804878049
81.24381257000005,12230,-2650,-3947,-0.2705487804878049,-0.43573170731707317,-1.9980487804878049
81.49536205699997,12410,-2563,-2448,-0.6288414634146341,-0.5942073170731708,1.760060975609756
81.74710481900001,12535,-4771,-2551,-0.5343292682926829,-0.13823170731707318,-1.9980487804878049
81.99896687699993,12294,-3781,-2870,-0.5676219512195122,-0.47329268292682924,1.948658536585366
82.2522803249999,10777,-3452,-2285,-1.081341463414634,-0.37573170731707317,1.7646951219512195
82.49946760900002,12092,-2434,-664,-0.8571341463414635,-0.5104878048780488,1.4754878048780489
82.75002140599986,11597,-4069,-1702,-0.9818292682926829,-0.02274390243902439,1.6446341463414633
83.00052296399986,13784,-5122,-2494,-0.8364634146341463,-0.49585365853658536,-1.9980487804878049
83.25040427099998,13362,-1458,933,-1.1145121951219512,-0.6132926829268293,1.4251829268292684
83.49731104099988,13083,-2389,-216,-0.8829268292682927,-0.45670731707317075,1.6369512195121951
83.74779528599993,10178,-875,1263,-1.3629878048780488,-0.8401829268292683,0.8413414634146341
83.99827266099987,11675,-3458,918,-0.9762195121951219,-0.30908536585365853,1.7685365853658537
84.25050049599986,12024,-3222,283,-1.3146951219512195,-0.4320731707317073,1.3944512195121952
84.49346368800002,13148,-3011,-319,-1.2929268292682927,-0.30859756097560975,1.9294512195121951
84.745341972,11767,-2447,878,-1.2678658536585365,-0.6682317073170732,1.3546951219512195
85.00178706999986,7831,-2143,-792,-1.134939024390244,-0.23420731707317075,0.8075
85.25564116500004,5545,-1956,-1012,-0.880609756097561,-0.2976219512195122,0.47012195121951217
85.50331502099993,2710,-2333,-1378,-0.8837195121951219,-0.11932926829268292,0.3666463414634146
85.75507793799989,-32,-2130,-1126,-0.7884756097560975,-0.0399390243902439,0.5620121951219512
86.00717844499991,690,-2009,-632,-0.6450609756097561,-0.02969512195121951,0.6974390243902439
86.259243878,-576,-1774,-779,-0.4684146341463415,0.0626219512195122,0.9341463414634147
86.50672496099992,-315,-1041,-446,-0.3022560975609756,0.015060975609756097,0.9961585365853659
86.75858054499986,-208,-736,390,-0.19146341463414634,-0.05682926829268293,1.032378048780488
87.01053488899993,123,-423,729,-0.11121951219512195,-0.05469512195121951,1.0070731707317073
87.2645601879999,-367,-187,1032,-0.07890243902439024,-0.041463414634146344,0.9585975609756098
87.5003000669999,-7,168,1325,-0.17914634146341463,-0.09201219512195122,1.0214024390243903
87.75199346999989,-364,-39,216,-0.17804878048780487,-0.07298780487804878,0.9451219512195121
88.00368691099993,102,-200,-326,0.031158536585365854,-0.12701219512195122,1.269939024390244
88.25616795299993,69,189,-204,-0.05597560975609756,-0.030853658536585366,1.0039024390243902
88.49769239199986,-180,392,38,-0.1571951219512195,-0.036036585365853656,1.0370121951219513
88.74951696099993,-10,-342,329,-0.03402439024390244,-0.18439024390243902,1.0353048780487806
89.00140541899987,61,140,-158,-0.09085365853658536,-0.11804878048780487,0.9305487804878049
89.25354706100006,162,48,-554,0.003719512195121951,0.0032317073170731706,1.025
89.50524583699985,179,93,-401,-0.0701829268292683,-0.06603658536585366,1.0140853658536586
89.75631625100004,42,30,-132,-0.09341463414634146,-0.030853658536585366,0.9594512195121951
90.00690850499996,-263,-256,157,-0.028719512195121952,-0.105,1.0959146341463415
90.25805375300001,98,124,184,0.007865853658536585,-0.09896341463414635,0.9707317073170731
90.50460466899995,162,275,229,-0.07445121951219512,-0.08469512195121952,0.964329268292683
90.75633607600003,-241,-207,-500,-0.07701219512195122,-0.04158536585365854,1.001280487804878
91.00765400799992,-7,-7,78,-0.03195121951219512,-0.08170731707317073,0.9460975609756097
91.25761405000003,28,-13,-110,-0.09164634146341463,-0.04079268292682927,0.995
91.50965052900006,314,-115,199,-0.020731707317073172,-0.04682926829268293,0.9562195121951219
91.76500976299985,21,-117,28,0.05304878048780488,-0.10682926829268292,1.0379268292682926
92.02315933399996,-157,363,-1140,-0.012865853658536585,-0.06280487804878049,1.0354878048780487
92.27065453799992,518,542,-1189,-0.17097560975609757,-0.07317073170731707,1.0218292682926828
92.52119485200001,66,334,-1635,-0.010304878048780488,-0.07140243902439024,0.9997560975609756
92.77172292599994,150,60,-734,-0.09658536585365854,-0.02774390243902439,0.9950609756097561
93.02225587099997,-108,452,327,-0.19676829268292684,-0.1354268292682927,1.0795731707317073
93.27189643799989,360,-59,753,-0.033414634146341465,-0.03591463414634146,1.008780487804878
93.52200020400005,353,21,446,-0.1273170731707317,-0.03103658536585366,0.9649390243902439
93.77311891999989,-69,-159,-1340,-0.04463414634146341,-0.027560975609756098,1.0923780487804877
94.02415560099985,-91,205,-381,-0.06298780487804878,0.06457317073170732,0.9706707317073171
94.27136579299986,11,-75,-389,-0.10176829268292682,0.08,0.9403658536585365
94.52519055099992,-215,-52,-938,-0.09121951219512195,-0.036036585365853656,1.025548780487805
94.77620262200003,183,539,-868,-0.0501219512195122,0.0010975609756097562,0.9184146341463415
95.02823693999994,7,85,-1122,-0.185,-0.046890243902439024,0.9360365853658537
95.27774519800005,-30,-211,-1243,-0.09823170731707317,-0.05884146341463414,1.1278658536585366
95.53157703199986,37,80,-294,-0.07878048780487805,-0.08792682926829268,0.8390853658536586
95.78279793499996,-172,4,-539,-0.12268292682926829,-0.015670731707317073,0.9825
96.04057372099987,-268,-17,-624,-0.08317073170731708,-0.10567073170731707,1.1942073170731706
96.28499985799999,-228,406,-581,-0.13329268292682928,-0.1978658536585366,1.0423170731707316
96.53924515099993,21,205,-558,-0.16195121951219513,-0.12463414634146341,0.9696341463414634
96.79024261399991,144,-21,-1179,-0.19103658536585366,-0.1470731707317073,0.9664024390243903
97.04149513099992,-178,-102,-2519,-0.056951219512195124,-0.14768292682926829,1.113841463414634
97.28688318299987,100,51,-1850,-0.039634146341463415,0.029207317073170733,0.9715243902439025
97.53432937699995,71,-6,-1381,-0.08652439024390243,-0.08835365853658536,1.028109756097561
97.785321823,186,168,-839,-0.06524390243902439,-0.09042682926829268,0.9533536585365854
98.03620305000004,-349,9,-2010,-0.03371951219512195,-0.06292682926829268,1.0210975609756097
98.28787135900006,-135,-188,-1870,0.01597560975609756,-0.14353658536585365,0.8878658536585365
98.54312292099985,50,-384,-835,0.09286585365853658,-0.06463414634146342,0.9960365853658537
98.79408461000003,286,148,60,0.004451219512195122,-0.05835365853658537,1.1014634146341464
99.04513046500006,-115,-65,-129,0.00024390243902439024,-0.10664634146341463,1.0534146341463415
99.29262134700002,65,-118,26,0.04451219512195122,-0.07445121951219512,1.0860975609756098
99.54301491499996,184,-8,21,0.03719512195121951,-0.05810975609756098,1.015548780487805
99.79351299999985,426,373,-409,-0.014390243902439025,-0.03329268292682927,1.0090243902439024
100.04417923200003,115,468,155,-0.07609756097560975,-0.04810975609756098,1.0476829268292682
100.29590404400005,-170,27,167,-0.06018292682926829,-0.03402439024390244,1.056890243902439
100.55002041900002,333,-209,-67,-0.04030487804878049,-0.01774390243902439,1.008170731707317
100.80254886900002,65,-9,-6,-0.024695121951219513,-0.0025609756097560977,1.0108536585365853
101.05454775299995,-560,-1236,3,-0.08615853658536585,0.03457317073170732,0.9767073170731707
101.30420727699993,29,3,-9,0.013780487804878049,-0.014878048780487804,1.0128658536585367
101.55747671999984,2,3,-1,0.012195121951219513,-0.013536585365853658,1.011890243902439
101.80922431099998,5,4,0,0.01274390243902439,-0.01298780487804878,1.0121951219512195
102.06050720600001,4,4,-3,0.01426829268292683,-0.013170731707317073,1.0128658536585367
102.31085188999987,2,2,0,0.014329268292682927,-0.01274390243902439,1.013109756097561
102.55784702200003,-67,2,-7,0.02225609756097561,6.097560975609756e-05,1.011890243902439
102.80835977799984,-11,4,4,0.013292682926829268,-0.0071951219512195125,1.014390243902439
103.05911447699987,89,6,-31,0.014085365853658537,0.0,1.0175609756097561
103.30507786499993,14,3,-3,0.014390243902439025,-0.00548780487804878,1.0128658536585367
103.55594680299987,-5,2,1,0.013353658536585366,-0.006646341463414634,1.0128048780487804
103.80701640500001,0,3,0,0.01298780487804878,-0.0062195121951219515,1.0121951219512195
104.06077643899994,2,4,0,0.01347560975609756,-0.005609756097560975,1.011890243902439
104.30281506200004,2,2,0,0.014329268292682927,-0.006280487804878049,1.0130487804878048
104.55940296799986,-175,-3,58,0.013353658536585366,-0.008658536585365854,1.0123780487804879
104.81101895400002,-11,3,-146,0.038109756097560975,-0.004817073170731707,1.0110975609756097
105.06279803200005,30,85,22,0.014634146341463415,0.01548780487804878,1.0260975609756098
105.30484611899988,170,40,74,0.014085365853658537,0.021585365853658535,1.015731707317073
105.56198037199988,54,50,-13,-0.01201219512195122,0.008109756097560976,1.006768292682927
105.81961535899995,19,-54,-23,-0.007073170731707317,0.013719512195121951,1.0140853658536586
106.07058128199992,40,-32,35,-0.005182926829268293,0.019634146341463415,1.0135365853658536
106.31079572599992,-14,40,-82,-0.004817073170731707,0.025,1.014451219512195
106.54601586199988,-32,35,-126,-0.004329268292682927,0.03176829268292683,1.0150609756097562
106.72366822599997,-4,3,-43,0.0007926829268292683,0.033414634146341465,1.0134146341463415
106.90631054799996,-175,119,-20,0.0073780487804878045,0.05530487804878049,1.0082926829268293
107.0878610499999,-6,49,-203,-0.0024390243902439024,0.007560975609756097,1.0141463414634146
107.27126702999999,-10,-23,-75,0.002317073170731707,0.00951219512195122,1.016829268292683
107.44838484599995,-1,-10,-45,0.007926829268292683,0.006707317073170732,1.0165853658536586
107.627717931,2,13,-4,0.005792682926829268,0.007560975609756097,1.015
107.81029418100002,2,4,-1,0.0064024390243902435,0.009390243902439024,1.016890243902439
107.99007563099985,0,5,0,0.008170731707317073,0.007621951219512195,1.0164634146341462
108.16811782599984,0,2,0,0.006524390243902439,0.008658536585365854,1.014451219512195
108.34765742900004,2,3,1,0.0073780487804878045,0.008719512195121952,1.0170731707317073
108.52860701400004,1,4,0,0.007134146341463415,0.007439024390243902,1.0154878048780487
108.71619368300003,1,2,1,0.006585365853658536,0.00774390243902439,1.0165243902439025
108.89236873499999,0,1,0,0.006524390243902439,0.008414634146341464,1.0160975609756098
109.06838999299998,3,3,-1,0.007621951219512195,0.00853658536585366,1.015670731707317
109.24789139299992,2,6,-1,0.006646341463414634,0.007621951219512195,1.0161585365853658
109.42750086599995,3,4,0,0.0062195121951219515,0.006829268292682927,1.0145121951219511
109.60474942299993,2,4,-3,0.006829268292682927,0.006768292682926829,1.0146341463414634
109.78166870699988,1,5,-7,0.006707317073170732,0.006768292682926829,1.014390243902439
109.95822518099999,1,7,-28,0.0037804878048780487,0.008719512195121952,1.0132926829268292
110.13442465999992,-1,-2,-14,0.0064024390243902435,0.006646341463414634,1.015
110.311270057,-1,2,-24,0.007073170731707317,0.005853658536585366,1.014451219512195
110.49045605399988,1,1,-1,0.007560975609756097,0.007560975609756097,1.0159756097560975
